timestamp,event,detail,confidence,match,reference_frame,turn,player_active,opponent_active,weather,terrain,trick_room,tailwind,screens,field_status,actor,pokemon,hp_percent,reference_frame_shows_subject,manual_correction,winner,source,player_team,opponent_team,player_brought,opponent_brought,player_lead,opponent_lead,illegal_species_detected,likely_missed_opponent_species,roster_conflict,roster_conflict_species,target,move,hp_current,hp_max,status
5815,hp_change,"Polteageist (read 'Sinistcha' on screen, but not in opponent's known roster - reporting closest match, Polteageist) HP changed from Sneasler's Poison Jab [HP pixel-check: bar fill reads ~0%, disagrees with the 59% recorded here - worth verifying against the reference frame] [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00514.jpg,,,,,,,,,,opponent,Polteageist,59,False,,,,,,,,,,,,,,,,,,
5818.0,status_inflicted,The opposing Sinistcha was poisoned,0.95,12,match_frames\match_12\ocr_00517.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5818,status_inflicted,Polteageist (read 'Sinistcha') was poisoned [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00517.jpg,,,,,,,,,,opponent,Polteageist,,False,,,,,,,,,,,,,,,,,,
5821,hp_change,"Polteageist (read 'Sinistcha') hurt by poisoning [HP pixel-check: bar fill reads ~0%, disagrees with the 46% recorded here - worth verifying against the reference frame] [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00524.jpg,,,,,,,,,,opponent,Polteageist,46,False,,,,,,,,,,,,,,,,,,
5824,pokemon_fainted,Gengar fainted (0% HP confirmed from menu) [reference-frame check: 'Gengar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00532.jpg,,,,,,,,,,opponent,Gengar,,False,,,,,,,,,,,,,,,,,,
5829.5,pokemon_sent_out,Incineroar sent out,0.95,12,match_frames\match_12\ocr_00540.jpg,,,,,,,,,,player,Incineroar,,True,,,ocr,,,,,,,,,,,,,,,
5830.0,pokemon_sent_out,Incineroar! 4 sent out,0.95,12,match_frames\match_12\ocr_00541.jpg,,,,,,,,,,player,Incineroar,,True,,,ocr,,,,,,,,,,,,,,,
5830,pokemon_sent_out,"Read 'Incineroar' on screen, but not in player's known roster - reporting closest match, Delphox. Sent out.",0.3,12,match_frames\match_12\ocr_00540.jpg,,,,,,,,,,player,Delphox,,True,,,,,,,,,,,,True,['Incineroar'],,,,,
5833,item_or_ability_activated,Delphox (read 'Incineroar') activated Intimidate [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,12,match_frames\match_12\ocr_00547.jpg,,,,,,,,,,player,Delphox,,False,,,,,,,,,,,,,,,,,,
5833,stat_change,Blastoise's Attack fell from Intimidate,1.0,12,match_frames\match_12\ocr_00547.jpg,,,,,,,,,,opponent,Blastoise,,True,,,,,,,,,,,,,,,,,,
5833,stat_change,Polteageist (read 'Sinistcha')'s Attack fell from Intimidate [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00547.jpg,,,,,,,,,,opponent,Polteageist,,False,,,,,,,,,,,,,,,,,,
5833,field_state,,0.7,12,match_frames\match_12\ocr_00547.jpg,,"Sneasler, Delphox","Blastoise, Polteageist",,,False,,,,,,,,,,,,,,,,,,,,,,,,,
5842,battle_start,Battle scene first visible,1.0,12,match_frames\match_12\ocr_00563.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,pokemon_sent_out,"Read 'Incineroar' on screen, but not in player's brought list [Infernape]. Reporting closest match Delphox from full player team. [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_00574.jpg,,,,,,,,,,player,Delphox,,False,,,,,,,,,,,,True,['Incineroar'],,,,,
5845,pokemon_sent_out,"Read 'Sneasler' on screen, but not in player's brought list [Infernape]. Reporting Sneasler from full player team.",0.3,12,match_frames\match_12\ocr_00574.jpg,,,,,,,,,,player,Sneasler,,True,,,,,,,,,,,,,,,,,,
5845,pokemon_sent_out,"Visually identified Blastoise. Opponent's brought list not confidently read, using full team. [reference-frame check: 'Blastoise' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00574.jpg,,,,,,,,,,opponent,Blastoise,,False,,,,,,,,,,,,,,,,,,
5845,pokemon_sent_out,"Visually identified Sinistcha, but not in opponent's full team. Reporting closest match Polteageist from opponent's full team. Opponent's brought list not confidently read, using full team. [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_00574.jpg,,,,,,,,,,opponent,Polteageist,,False,,,,,,,,,,,,,,,,,,
5845,field_state,Initial field state with HP values.,1.0,12,match_frames\match_12\ocr_00574.jpg,1,"Delphox, Sneasler","Blastoise, Polteageist",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5845,pokemon_fainted,"Fainted at 1 HP, 'Sneasler, come back!' message. Not in player's brought list [Infernape]. Reporting Sneasler from full player team.",0.3,12,match_frames\match_12\ocr_00574.jpg,,,,,,,,,,player,Sneasler,,True,,,,,,,,,,,,,,,,,,
5849.5,pokemon_sent_out,Kingambit sent out,0.95,12,match_frames\match_12\ocr_00580.jpg,,,,,,,,,,player,Kingambit,,True,,,ocr,,,,,,,,,,,,,,,
5851,field_state,Sneasler replaced by Kingambit.,1.0,12,match_frames\match_12\ocr_00585.jpg,1,"Delphox, Kingambit","Blastoise, Polteageist",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5853.5,move_used,Protect,0.95,12,match_frames\match_12\ocr_00588.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5859.0,move_used,Protect,0.95,12,match_frames\match_12\ocr_00599.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5863,move_used,"Read 'Incineroar' on screen, but not in player's brought list [Infernape]. Reporting closest match Delphox from full player team. [move-legality check: 'Parting Shot' is not in Delphox's known learnset - worth verifying against the source frame] [reference-frame check: 'Delphox' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_00608.jpg,,,,,,,,,,player,Delphox,,False,,,,,,,,,,,,True,['Incineroar'],,Parting Shot,,,
5864.5,move_used,Parting Shot [move-legality check: 'Parting Shot' is not in Incineroar's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_00610.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
5866,stat_change,Kingambit's Attack and Sp. Atk fell!,1.0,12,match_frames\match_12\ocr_00614.jpg,,,,,,,,,,player,Kingambit,,True,,,,,,,,,,,,,,,,,,
5866,field_state,Initial field state.,1.0,12,match_frames\match_12\ocr_00614.jpg,,"Kingambit, Sinistcha","Incineroar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5872,pokemon_fainted,Delphox fainted (revealed by menu).,1.0,12,match_frames\match_12\ocr_00628.jpg,,,,,,,,,,player,Delphox,0,True,,,,,,,,,,,,,,,,,,
5872,pokemon_fainted,Gengar fainted (revealed by menu). [reference-frame check: 'Gengar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00628.jpg,,,,,,,,,,opponent,Gengar,0,False,,,,,,,,,,,,,,,,,,
5872,pokemon_fainted,Maushold fainted (revealed by menu). [reference-frame check: 'Maushold' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00628.jpg,,,,,,,,,,opponent,Maushold,0,False,,,,,,,,,,,,,,,,,,
5878.5,pokemon_sent_out,Sneasler sent out,0.95,12,match_frames\match_12\ocr_00638.jpg,,,,,,,,,,player,Sneasler,,True,,,ocr,,,,,,,,,,,,,,,
5881,hp_change,"The opposing Sinistcha was hurt by its poisoning! Read 'Sinistcha' on screen, but that's not in the opponent's known roster - reporting closest match, Polteageist.",0.3,12,match_frames\match_12\ocr_00646.jpg,,,,,,,,,,opponent,Polteageist,,True,,,,,,,,,,,,True,['Sinistcha'],,,,,
5881,status_inflicted,"The opposing Sinistcha was poisoned! Read 'Sinistcha' on screen, but that's not in the opponent's known roster - reporting closest match, Polteageist.",0.3,12,match_frames\match_12\ocr_00646.jpg,,,,,,,,,,opponent,Polteageist,,True,,,,,,,,,,,,True,['Sinistcha'],,,,,poison
5884,field_state,"Opponent's active Pokemon include Polteageist (read 'Sinistcha' on screen, but that's not in the opponent's known roster - reporting closest match, Polteageist).",1.0,12,match_frames\match_12\ocr_00652.jpg,,"Sneasler, Kingambit","Polteageist, Blastoise",,,False,,,"[{'pokemon': 'Polteageist', 'status': 'poison'}]",,,,,,,,,,,,,,,,True,['Sinistcha'],,,,,
5926.0,move_used,Fake Out [move-legality check: 'Fake Out' is not in Sneasler's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_00733.jpg,,,,,,,,,,,Sneasler,,,,,ocr,,,,,,,,,,,,,,,
5927,field_state,"Initial field state. Player's left Pokemon visually resembles Mewtwo, but is not in the known roster; reporting as Hawlucha (closest known team member). Opponent's right Pokemon is not yet labeled, but will be identified as Sinistcha/Polteageist.",0.5,12,match_frames\match_12\ocr_00733.jpg,1,"Hawlucha, Kingambit","Blastoise, Polteageist",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5930.0,status_inflicted,The opposing Blastoise flinched,0.95,12,match_frames\match_12\ocr_00741.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
5932.0,move_used,Life Dew,0.95,12,match_frames\match_12\ocr_00745.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5933.5,move_used,Life Dew,0.95,12,match_frames\match_12\ocr_00748.jpg,,,,,,,,,,,Sinistcha,,,,,ocr,,,,,,,,,,,,,,,
5936,field_state,"Opponent's right Pokemon's HP bar is now visible, labeled 'Sinistcha' at 59%. Sinistcha is in the player's known team, not opponent's. Reporting as Polteageist (closest known opponent team member).",0.8,12,match_frames\match_12\ocr_00753.jpg,1,"Hawlucha, Kingambit","Blastoise, Polteageist",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5940.0,move_used,Kowtow Cleave,0.95,12,match_frames\match_12\ocr_00761.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5942,hp_change,"Opponent's Polteageist (labeled Sinistcha) HP dropped to 13%. [HP pixel-check: bar fill reads ~0%, disagrees with the 13% recorded here - worth verifying against the reference frame] [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.5,12,match_frames\match_12\ocr_00762.jpg,,,,,,,,,,opponent,Polteageist,13,False,,,,,,,,,,,,,,,,,,
5944.5,item_or_ability_activated,super effective on the opposing Sinistcha,0.75,12,match_frames\match_12\ocr_00770.jpg,,,,,,,,,,,Delphox,,,,,ocr,,,,,,,,,,,,,,,
5945,pokemon_fainted,The opposing Sinistcha fainted! (Reporting as Polteageist) [reference-frame check: 'Polteageist' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00771.jpg,,,,,,,,,,opponent,Polteageist,0,False,,,,,,,,,,,,,,,,,,
5946.5,pokemon_fainted,Sinistcha fainted,0.95,12,match_frames\match_12\ocr_00774.jpg,,,,,,,,,,opponent,Sinistcha,0,True,,,ocr,,,,,,,,,,,,,,,
5954,field_state,Opponent's Gengar replaced fainted Polteageist.,1.0,12,match_frames\match_12\ocr_00792.jpg,1,"Hawlucha, Kingambit","Blastoise, Gengar",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5955.0,pokemon_sent_out,Gengar the Champion-Tiered sent out,0.95,12,match_frames\match_12\ocr_00791.jpg,,,,,,,,,,,Gengar,,,,,ocr,,,,,,,,,,,,,,,
5957,pokemon_sent_out,Sneasler sent out [reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00792.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5957,pokemon_sent_out,Kingambit sent out [reference-frame check: 'Kingambit' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00792.jpg,,,,,,,,,,player,Kingambit,,False,,,,,,,,,,,,,,,,,,
5957,pokemon_sent_out,Blastoise sent out [reference-frame check: 'Blastoise' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00792.jpg,,,,,,,,,,opponent,Blastoise,,False,,,,,,,,,,,,,,,,,,
5975,turn_start,"Turn started, 'MOVE TIME 26' visible",1.0,12,match_frames\match_12\ocr_00828.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5975,field_state,Initial field state for the turn,1.0,12,match_frames\match_12\ocr_00828.jpg,,"Sneasler, Kingambit","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
5995.5,move_used,Protect,0.95,12,match_frames\match_12\ocr_00872.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5996,pokemon_sent_out,[reference-frame check: 'Kingambit' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00871.jpg,,,,,,,,,,player,Kingambit,,False,,,,,,,,,,,,,,,,,,
5997.0,move_used,Protert [move-legality check: 'Protert' is not in Kingambit's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_00875.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
5999,turn_start,,1.0,12,match_frames\match_12\ocr_00881.jpg,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5999,pokemon_sent_out,[reference-frame check: 'Sneasler' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00881.jpg,,,,,,,,,,player,Sneasler,,False,,,,,,,,,,,,,,,,,,
5999,pokemon_sent_out,[reference-frame check: 'Gengar' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00881.jpg,,,,,,,,,,opponent,Gengar,,False,,,,,,,,,,,,,,,,,,
5999,pokemon_sent_out,[reference-frame check: 'Blastoise' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.5,12,match_frames\match_12\ocr_00881.jpg,,,,,,,,,,opponent,Blastoise,,False,,,,,,,,,,,,,,,,,,
5999,field_state,,1.0,12,match_frames\match_12\ocr_00881.jpg,1,"Kingambit, Sneasler","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6001.0,move_used,Water Spout,0.95,12,match_frames\match_12\ocr_00883.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
6002,move_used,Kingambit protected itself! [move-legality check: 'Kingambit protected itself' is not in Kingambit's known learnset - worth verifying against the source frame] [reference-frame check: 'Kingambit' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,12,match_frames\match_12\ocr_00885.jpg,,,,,,,,,,player,Kingambit,,False,,,,,,,,,,,,,,,,,,
6008,field_state,Sneasler fainted,1.0,12,match_frames\match_12\ocr_00897.jpg,1,"Kingambit, Sneasler","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6012.0,pokemon_fainted,Sneasler fainted,0.95,12,match_frames\match_12\ocr_00905.jpg,,,,,,,,,,player,Sneasler,0,True,,,ocr,,,,,,,,,,,,,,,
6015,turn_start,,1.0,12,match_frames\match_12\ocr_00914.jpg,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6015,field_state,,1.0,12,match_frames\match_12\ocr_00914.jpg,2,"Kingambit, Sneasler","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6016.0,move_used,Shadow Ball,0.95,12,match_frames\match_12\ocr_00913.jpg,,,,,,,,,,,Gengar,,,,,ocr,,,,,,,,,,,,,,,
6018,move_used,Kingambit protected itself! [move-legality check: 'Kingambit protected itself' is not in Kingambit's known learnset - worth verifying against the source frame] [reference-frame check: 'Kingambit' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment],0.3,12,match_frames\match_12\ocr_00915.jpg,,,,,,,,,,player,Kingambit,,False,,,,,,,,,,,,,,,,,,
6039,battle_start,,1.0,12,match_frames\match_12\ocr_00959.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6039,field_state,,0.8,12,match_frames\match_12\ocr_00959.jpg,1,"Delphox, Kingambit","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6054.5,move_used,Protect,0.95,12,match_frames\match_12\ocr_00990.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
6060.0,move_used,Protect,0.95,12,match_frames\match_12\ocr_01001.jpg,,,,,,,,,,,Gengar,,,,,ocr,,,,,,,,,,,,,,,
6065.5,move_used,Fake Out,0.95,12,match_frames\match_12\ocr_01012.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
6070.0,move_used,Swords Dance,0.95,12,match_frames\match_12\ocr_01021.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
6075,field_state,"Initial field state after first moves, with HP bars visible.",1.0,12,match_frames\match_12\ocr_01034.jpg,1,"Delphox, Kingambit","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6103.0,move_used,Protect,0.95,12,match_frames\match_12\ocr_01087.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
6108.0,move_used,Sucker Punch [move-legality check: 'Sucker Punch' is not in Kingambit's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_01097.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
6112.5,move_used,Shadow Ball,0.95,12,match_frames\match_12\ocr_01106.jpg,,,,,,,,,,,Gengar,,,,,ocr,,,,,,,,,,,,,,,
6115,hp_change,"Read 'Kingambit' on screen, but that's not in the known brought roster ([Infernape]) - reporting closest match, Infernape. HP changed to 181/207 [HP pixel-check: bar fill reads ~0%, disagrees with the 87% recorded here - worth verifying against the reference frame] [reference-frame check: 'Infernape' wasn't found readable anywhere in this photo - the camera may have been pointed elsewhere at this moment]",0.3,12,match_frames\match_12\ocr_01108.jpg,,,,,,,,,,player,Infernape,87,False,,,,,,,,,,,,True,['Kingambit'],,,,,
6115,field_state,"Turn 1 field state. Player's active Pokemon are identified as Infernape based on the provided 'brought' list, despite on-screen labels showing 'Kingambit' and two Kingambit sprites being visible.",0.3,12,match_frames\match_12\ocr_01108.jpg,1,"Infernape, Infernape","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6118,hp_change,"Read 'Kingambit' on screen, but that's not in the known brought roster ([Infernape]) - reporting closest match, Infernape. HP changed to 166/207 [HP pixel-check: bar fill reads ~0%, disagrees with the 80% recorded here - worth verifying against the reference frame]",0.3,12,match_frames\match_12\ocr_01116.jpg,,,,,,,,,,player,Infernape,80,True,,,,,,,,,,,,True,['Kingambit'],,,,,
6118,field_state,"Turn 1 field state. Player's active Pokemon are identified as Infernape based on the provided 'brought' list, despite on-screen labels showing 'Kingambit' and two Kingambit sprites being visible.",0.3,12,match_frames\match_12\ocr_01116.jpg,1,"Infernape, Infernape","Gengar, Blastoise",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6120.5,move_used,Darkest Lariat,0.95,12,match_frames\match_12\ocr_01122.jpg,,,,,,,,,,,Incineroar,,,,,ocr,,,,,,,,,,,,,,,
6124,pokemon_fainted,Opposing Gengar fainted,1.0,12,match_frames\match_12\ocr_01132.jpg,,,,,,,,,,opponent,Gengar,,True,,,,,,,,,,,,,,,,,,
6124,field_state,"Turn 1 field state after Gengar fainted. Player's active Pokemon are identified as Infernape based on the provided 'brought' list, despite on-screen labels showing 'Kingambit' and two Kingambit sprites being visible.",0.3,12,match_frames\match_12\ocr_01132.jpg,1,"Infernape, Infernape","Blastoise, Gengar",,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6127,item_or_ability_activated,Gengar's Cursed Body activated,1.0,12,match_frames\match_12\ocr_01136.jpg,,,,,,,,,,opponent,Gengar,,True,,,,,,,,,,,,,,,,,,
6127,field_state,Field state after Gengar fainted,0.3,12,match_frames\match_12\ocr_01136.jpg,,"Delphox, Kingambit","Blastoise, Gengar",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
6129.5,pokemon_fainted,Gengar fainted,0.95,12,match_frames\match_12\ocr_01140.jpg,,,,,,,,,,opponent,Gengar,0,True,,,ocr,,,,,,,,,,,,,,,
6133,field_state,Updated field state with visible HP values,0.3,12,match_frames\match_12\ocr_01149.jpg,,"Delphox, Kingambit","Blastoise, Gengar",,,False,,,{},,,,,,,,,,,,,,,,,,,,,,
6156.0,move_used,Sucker Punch [move-legality check: 'Sucker Punch' is not in Kingambit's known learnset - worth verifying against the source frame],0.3,12,match_frames\match_12\ocr_01193.jpg,,,,,,,,,,,Kingambit,,,,,ocr,,,,,,,,,,,,,,,
6157,field_state,Initial field state for turn 41,1.0,12,match_frames\match_12\ocr_01192.jpg,41,"Delphox, Kingambit",Blastoise,,,False,,,[],,,,,,,,,,,,,,,,,,,,,,
6160.0,move_used,Shell Smash,0.95,12,match_frames\match_12\ocr_01201.jpg,,,,,,,,,,,Blastoise,,,,,ocr,,,,,,,,,,,,,,,
6166,stat_change,"Blastoise's Attack, Sp. Atk, and Speed rose sharply!",1.0,12,match_frames\match_12\ocr_01215.jpg,,,,,,,,,,opponent,Blastoise,,True,,,,,,,,,,,,,,,,,,
